Percent,Indicator,Date
0.004267,covid,20200501
0.004106,covid,20200502
0.004299,covid,20200503
0.003708,covid,20200504
0.003665,covid,20200505
0.004152,covid,20200506
0.003346,covid,20200507
0.0032840000000000005,covid,20200508
0.00297,covid,20200509
0.0035700000000000003,covid,20200510
0.003296,covid,20200511
0.003372,covid,20200512
0.0031609999999999997,covid,20200513
0.0029649999999999998,covid,20200514
0.003095,covid,20200515
0.0037229999999999997,covid,20200516
0.003029,covid,20200517
0.003139,covid,20200518
0.002727,covid,20200519
0.002448,covid,20200520
0.002875,covid,20200521
0.002598,covid,20200522
0.002407,covid,20200523
0.002541,covid,20200524
0.0027660000000000002,covid,20200525
0.002892,covid,20200526
0.003073,covid,20200527
0.0031550000000000003,covid,20200528
0.0034240000000000004,covid,20200529
0.0036299999999999995,covid,20200530
0.003445,covid,20200601
0.0034340000000000004,covid,20200602
0.003379,covid,20200603
0.003173,covid,20200604
0.0031829999999999996,covid,20200605
0.002782,covid,20200606
0.002727,covid,20200607
0.002588,covid,20200608
0.0026420000000000003,covid,20200609
0.002591,covid,20200610
0.002231,covid,20200611
0.0021809999999999998,covid,20200612
0.002553,covid,20200613
0.00217,covid,20200614
0.002649,covid,20200615
0.003141,covid,20200616
0.003069,covid,20200617
0.0032020000000000004,covid,20200618
0.003087,covid,20200619
0.003392,covid,20200620
0.0032869999999999996,covid,20200621
0.00316,covid,20200622
0.002993,covid,20200623
0.00343,covid,20200624
0.003163,covid,20200625
0.002834,covid,20200626
0.003008,covid,20200627
0.003616,covid,20200628
0.0032359999999999997,covid,20200629
0.002903,covid,20200630
0.002628,covid,20200701
0.00268,covid,20200702
0.003145,covid,20200703
0.0023510000000000002,covid,20200704
0.002554,covid,20200705
0.003407,covid,20200706
0.003536,covid,20200707
0.003993,covid,20200708
0.00434,covid,20200709
0.004425999999999999,covid,20200710
0.004978,covid,20200711
0.0044329999999999994,covid,20200712
0.004371,covid,20200713
0.0049700000000000005,covid,20200714
0.0050409999999999995,covid,20200715
0.005342,covid,20200716
0.0048579999999999995,covid,20200717
0.005084,covid,20200718
0.005586,covid,20200719
0.005169,covid,20200720
0.004737,covid,20200721
0.005124,covid,20200722
0.004429,covid,20200723
0.004664,covid,20200724
0.004748,covid,20200725
0.004881,covid,20200726
0.004548,covid,20200727
0.0048909999999999995,covid,20200728
0.004927,covid,20200729
0.00502,covid,20200730
0.006908,covid,20200801
0.0059299999999999995,covid,20200802
0.0061,covid,20200803
0.005898,covid,20200804
0.005091,covid,20200805
0.005845,covid,20200806
0.005622,covid,20200807
0.005007999999999999,covid,20200808
0.004796,covid,20200809
0.0046619999999999995,covid,20200810
0.004693999999999999,covid,20200811
0.004571,covid,20200812
0.004072,covid,20200813
0.004833,covid,20200814
0.0051909999999999994,covid,20200815
0.005733,covid,20200816
0.006285,covid,20200817
0.005835,covid,20200818
0.005383,covid,20200819
0.006323,covid,20200820
0.005784,covid,20200821
0.005919,covid,20200822
0.005838,covid,20200823
0.004659,covid,20200824
0.005158,covid,20200825
0.00579,covid,20200826
0.005162,covid,20200827
0.005822,covid,20200828
0.0061920000000000005,covid,20200829
0.006899,covid,20200830
0.009878,covid,20200901
0.009639,covid,20200902
0.009156000000000001,covid,20200903
0.010143000000000001,covid,20200904
0.010020999999999999,covid,20200905
0.010092,covid,20200906
0.010004,covid,20200907
0.009622,covid,20200908
0.010595,covid,20200909
0.011251,covid,20200910
0.011145,covid,20200911
0.011909000000000001,covid,20200912
0.012067,covid,20200913
0.011825,covid,20200914
0.012577,covid,20200915
0.011811,covid,20200916
0.011720999999999999,covid,20200917
0.012084000000000001,covid,20200918
0.011269,covid,20200919
0.011472,covid,20200920
0.011898,covid,20200921
0.011394,covid,20200922
0.011959000000000001,covid,20200923
0.012877000000000001,covid,20200924
0.011917,covid,20200925
