Percent,Indicator,Date
0.001993,covid,20200501
0.003077,covid,20200502
0.002022,covid,20200503
0.001113,covid,20200504
0.00223,covid,20200505
0.002821,covid,20200506
0.0016170000000000002,covid,20200507
0.003221,covid,20200508
0.0028280000000000002,covid,20200509
0.00317,covid,20200510
0.001984,covid,20200511
0.001464,covid,20200512
0.001818,covid,20200513
0.001796,covid,20200514
0.003135,covid,20200515
0.0017739999999999998,covid,20200516
0.001353,covid,20200517
0.0019089999999999999,covid,20200518
0.000938,covid,20200519
0.00286,covid,20200520
0.00331,covid,20200521
0.000997,covid,20200522
0.002131,covid,20200523
0.001367,covid,20200524
0.003475,covid,20200525
0.0027300000000000002,covid,20200526
0.001547,covid,20200527
0.004055,covid,20200528
0.000534,covid,20200529
0.001848,covid,20200530
0.0018059999999999999,covid,20200601
0.0,covid,20200602
0.001485,covid,20200603
0.001955,covid,20200604
0.001715,covid,20200605
0.003052,covid,20200606
0.012012,covid,20200607
0.003054,covid,20200608
0.0,covid,20200609
0.003418,covid,20200610
0.0018859999999999999,covid,20200611
0.0031969999999999998,covid,20200612
0.001993,covid,20200613
0.004964,covid,20200614
0.001644,covid,20200615
0.002512,covid,20200616
0.003064,covid,20200617
0.002141,covid,20200618
0.000517,covid,20200619
0.00115,covid,20200620
0.001811,covid,20200621
0.0037170000000000003,covid,20200622
0.002433,covid,20200623
0.002179,covid,20200624
0.000492,covid,20200625
0.002478,covid,20200626
0.002947,covid,20200627
0.001395,covid,20200628
0.0006360000000000001,covid,20200629
0.0012980000000000001,covid,20200630
0.0,covid,20200701
0.001083,covid,20200702
0.005194,covid,20200703
0.001562,covid,20200704
0.001771,covid,20200705
0.0035060000000000004,covid,20200706
0.0015609999999999999,covid,20200707
0.0037560000000000002,covid,20200708
0.0008699999999999999,covid,20200709
0.007034,covid,20200710
0.003611,covid,20200711
0.0025210000000000002,covid,20200712
0.0032869999999999996,covid,20200713
0.001673,covid,20200714
0.00576,covid,20200715
0.0018739999999999998,covid,20200716
0.004308,covid,20200717
0.002855,covid,20200718
0.003023,covid,20200719
0.002708,covid,20200720
0.0,covid,20200721
0.003529,covid,20200722
0.0011330000000000001,covid,20200723
0.0033799999999999998,covid,20200724
0.013080000000000001,covid,20200725
0.0,covid,20200726
0.003077,covid,20200727
0.0020050000000000003,covid,20200728
0.001495,covid,20200729
0.004346,covid,20200730
0.001557,covid,20200801
0.004294,covid,20200802
0.0015630000000000002,covid,20200803
0.001715,covid,20200804
0.000596,covid,20200805
0.004855,covid,20200806
0.001749,covid,20200807
0.002061,covid,20200808
0.014343999999999999,covid,20200809
0.004529999999999999,covid,20200810
0.00242,covid,20200811
0.006045,covid,20200812
0.0055969999999999995,covid,20200813
0.0037119999999999996,covid,20200814
0.001872,covid,20200815
0.0040490000000000005,covid,20200816
0.004386999999999999,covid,20200817
0.005875,covid,20200818
0.001011,covid,20200819
0.004295,covid,20200820
0.004533,covid,20200821
0.001918,covid,20200822
0.001125,covid,20200823
0.000285,covid,20200824
0.004654,covid,20200825
0.003542,covid,20200826
0.0055049999999999995,covid,20200827
0.007070999999999999,covid,20200828
0.004811,covid,20200829
0.004413,covid,20200830
0.0037670000000000004,covid,20200901
0.005672,covid,20200902
0.003425,covid,20200903
0.0017530000000000002,covid,20200904
0.001583,covid,20200905
0.004091,covid,20200906
0.007117,covid,20200907
0.002989,covid,20200908
0.008006999999999998,covid,20200909
0.007487000000000001,covid,20200910
0.00898,covid,20200911
0.006745,covid,20200912
0.007775,covid,20200913
0.00838,covid,20200914
0.01039,covid,20200915
0.006663,covid,20200916
0.006203,covid,20200917
0.009906,covid,20200918
0.008331,covid,20200919
0.009742,covid,20200920
0.00787,covid,20200921
0.007770999999999999,covid,20200922
0.007129000000000001,covid,20200923
0.004495,covid,20200924
0.006462000000000001,covid,20200925
0.009585,covid,20200926
0.013616999999999999,covid,20200927
0.008111,covid,20200928
0.011319,covid,20200929
0.011149,covid,20200930
0.0075769999999999995,covid,20201001
0.006176,covid,20201002
0.00778,covid,20201003
0.004281,covid,20201004
0.007090000000000001,covid,20201005
0.008791,covid,20201006
0.0064849999999999994,covid,20201007
0.005693999999999999,covid,20201008
0.010917,covid,20201009
0.0033520000000000004,covid,20201010
0.007227,covid,20201011
0.003718,covid,20201012
0.005437,covid,20201013
0.006886,covid,20201014
0.004954,covid,20201015
0.005159,covid,20201016
0.00808,covid,20201017
0.004664,covid,20201018
0.012202,covid,20201019
0.008249,covid,20201020
0.010584,covid,20201021
0.008348999999999999,covid,20201022
0.010806999999999999,covid,20201023
0.008921,covid,20201024
0.014858000000000001,covid,20201025
0.011677,covid,20201026
0.011672,covid,20201027
0.023791999999999997,covid,20201028
0.014383000000000002,covid,20201029
0.00823,covid,20201030
0.023016,covid,20201101
0.016525,covid,20201102
0.016555,covid,20201103
0.008037,covid,20201104
0.006815000000000001,covid,20201105
0.012727,covid,20201106
0.014149,covid,20201107
0.014681,covid,20201108
0.013613,covid,20201109
0.012573,covid,20201110
0.009949,covid,20201111
0.035568,covid,20201112
0.010712000000000001,covid,20201113
0.010815,covid,20201114
0.014808000000000002,covid,20201115
0.01409,covid,20201116
0.019022999999999998,covid,20201117
0.027114999999999997,covid,20201118
0.015428,covid,20201119
0.014066999999999998,covid,20201120
0.015758,covid,20201121
0.006678,covid,20201122
0.01577,covid,20201123
0.015584,covid,20201124
0.017747,covid,20201125
0.008958,covid,20201126
0.010773999999999999,covid,20201127
0.0149,covid,20201128
0.017408,covid,20201129
0.015478,covid,20201130
0.014981,covid,20201201
0.011470999999999999,covid,20201202
0.012426000000000001,covid,20201203
0.012773,covid,20201204
0.012738,covid,20201205
0.011901,covid,20201206
0.010920000000000001,covid,20201207
0.010621,covid,20201208
0.011723,covid,20201209
0.015279,covid,20201210
0.01757,covid,20201211
0.009992000000000001,covid,20201212
0.016089,covid,20201213
0.010459999999999999,covid,20201214
0.009851,covid,20201215
0.012245,covid,20201216
0.0072840000000000005,covid,20201217
0.006384,covid,20201218
0.012199,covid,20201219
0.0076159999999999995,covid,20201220
0.009476,covid,20201221
0.012833,covid,20201222
0.010414,covid,20201223
0.011429,covid,20201224
0.013429,covid,20201225
0.006456999999999999,covid,20201226
0.011622,covid,20201227
0.00912,covid,20201228
0.011258,covid,20201229
0.010981999999999999,covid,20201230
0.008801999999999999,covid,20210101
0.005935,covid,20210102
0.008683,covid,20210103
0.0058130000000000005,covid,20210104
0.009015,covid,20210105
0.009625,covid,20210106
0.005954999999999999,covid,20210107
0.007315,covid,20210108
0.003764,covid,20210109
0.006711,covid,20210110
0.007036,covid,20210111
0.007744,covid,20210112
0.006242,covid,20210113
0.005834000000000001,covid,20210114
0.006173,covid,20210115
0.007051000000000001,covid,20210116
0.004658,covid,20210117
0.005176,covid,20210118
0.008595,covid,20210119
0.007116,covid,20210120
0.0035020000000000003,covid,20210121
0.004376,covid,20210122
0.005184,covid,20210123
0.0050030000000000005,covid,20210124
0.006687,covid,20210125
0.005209,covid,20210126
0.007789,covid,20210127
0.006012,covid,20210128
0.006885,covid,20210129
0.007776000000000001,covid,20210130
0.007015,covid,20210201
0.005838,covid,20210202
0.0047090000000000005,covid,20210203
0.012626,covid,20210204
0.009547,covid,20210205
0.004047,covid,20210206
0.007993,covid,20210207
0.007271,covid,20210208
0.008187999999999999,covid,20210209
0.007973000000000001,covid,20210210
0.006788,covid,20210211
0.008362999999999999,covid,20210212
0.002909,covid,20210213
0.00689,covid,20210214
0.009007,covid,20210215
0.007842,covid,20210216
0.009844,covid,20210217
0.009281000000000001,covid,20210218
0.011753,covid,20210219
0.012922999999999999,covid,20210220
0.013425,covid,20210221
0.009825,covid,20210222
0.010415,covid,20210223
0.003107,flu,20200501
0.003471,flu,20200502
0.002653,flu,20200503
0.0017989999999999998,flu,20200504
0.002012,flu,20200505
0.003363,flu,20200506
0.001312,flu,20200507
0.004173,flu,20200508
0.002947,flu,20200509
0.0037600000000000003,flu,20200510
0.001996,flu,20200511
0.0017929999999999999,flu,20200512
0.001853,flu,20200513
0.0018960000000000001,flu,20200514
0.003467,flu,20200515
0.0020870000000000003,flu,20200516
0.001924,flu,20200517
0.0021620000000000003,flu,20200518
0.002719,flu,20200519
0.0034920000000000003,flu,20200520
0.00331,flu,20200521
0.0015689999999999999,flu,20200522
0.0031079999999999997,flu,20200523
0.0016460000000000001,flu,20200524
0.003475,flu,20200525
0.003365,flu,20200526
0.001216,flu,20200527
0.004478,flu,20200528
0.0007700000000000001,flu,20200529
0.001848,flu,20200530
0.0018059999999999999,flu,20200601
0.0,flu,20200602
0.001485,flu,20200603
0.002456,flu,20200604
0.002346,flu,20200605
0.004856,flu,20200606
0.012012,flu,20200607
0.002226,flu,20200608
0.0,flu,20200609
0.002271,flu,20200610
0.0017929999999999999,flu,20200611
0.0,flu,20200612
0.000692,flu,20200613
0.004964,flu,20200614
0.003653,flu,20200615
0.004203,flu,20200616
0.003639,flu,20200617
0.002927,flu,20200618
0.000517,flu,20200619
0.001945,flu,20200620
0.00144,flu,20200621
0.0037170000000000003,flu,20200622
0.002433,flu,20200623
0.002179,flu,20200624
0.000492,flu,20200625
0.003498,flu,20200626
0.002947,flu,20200627
0.0014990000000000001,flu,20200628
0.0016600000000000002,flu,20200629
0.0012980000000000001,flu,20200630
0.0,flu,20200701
0.001083,flu,20200702
0.0068189999999999995,flu,20200703
0.002333,flu,20200704
0.0008849999999999999,flu,20200705
0.003198,flu,20200706
0.0015609999999999999,flu,20200707
0.005921,flu,20200708
0.0033229999999999996,flu,20200709
0.005525,flu,20200710
0.0040939999999999995,flu,20200711
0.002747,flu,20200712
0.003091,flu,20200713
0.001673,flu,20200714
0.00576,flu,20200715
0.0039840000000000006,flu,20200716
0.00647,flu,20200717
0.004311,flu,20200718
0.004764,flu,20200719
0.002708,flu,20200720
0.0026100000000000003,flu,20200721
0.003529,flu,20200722
0.001315,flu,20200723
0.004598,flu,20200724
0.013080000000000001,flu,20200725
0.001375,flu,20200726
0.003077,flu,20200727
0.0020050000000000003,flu,20200728
0.001495,flu,20200729
0.005847,flu,20200730
0.001557,flu,20200801
0.004294,flu,20200802
0.002614,flu,20200803
0.002628,flu,20200804
0.000596,flu,20200805
0.003085,flu,20200806
0.002531,flu,20200807
0.002542,flu,20200808
0.001714,flu,20200809
0.004453,flu,20200810
0.003513,flu,20200811
0.006592,flu,20200812
0.0052,flu,20200813
0.005565,flu,20200814
0.0028350000000000003,flu,20200815
0.0040490000000000005,flu,20200816
0.004684000000000001,flu,20200817
0.006209,flu,20200818
0.0,flu,20200819
0.004295,flu,20200820
0.005679999999999999,flu,20200821
0.002727,flu,20200822
0.002167,flu,20200823
0.002726,flu,20200824
0.005493,flu,20200825
0.003542,flu,20200826
0.005649,flu,20200827
0.007070999999999999,flu,20200828
0.00648,flu,20200829
0.005785,flu,20200830
0.004686,flu,20200901
0.007597,flu,20200902
0.004038,flu,20200903
0.0017530000000000002,flu,20200904
0.001583,flu,20200905
0.005285,flu,20200906
0.007117,flu,20200907
0.005713,flu,20200908
0.008837000000000001,flu,20200909
0.008014,flu,20200910
0.009727,flu,20200911
0.008145,flu,20200912
0.008015999999999999,flu,20200913
0.009181,flu,20200914
0.01039,flu,20200915
0.00719,flu,20200916
0.006203,flu,20200917
0.009906,flu,20200918
0.010061,flu,20200919
0.013580000000000002,flu,20200920
0.008562,flu,20200921
0.007770999999999999,flu,20200922
0.007129000000000001,flu,20200923
0.005864,flu,20200924
0.0071010000000000005,flu,20200925
0.010461,flu,20200926
0.011321,flu,20200927
0.008836,flu,20200928
0.010768999999999999,flu,20200929
0.011149,flu,20200930
0.009588,flu,20201001
0.006176,flu,20201002
0.008865000000000001,flu,20201003
0.005484,flu,20201004
0.008089,flu,20201005
0.010716,flu,20201006
0.007359999999999999,flu,20201007
0.005693999999999999,flu,20201008
0.011583,flu,20201009
0.009911,flu,20201010
0.008887,flu,20201011
0.005263,flu,20201012
0.005437,flu,20201013
0.007337000000000001,flu,20201014
0.004954,flu,20201015
0.006097,flu,20201016
0.006814,flu,20201017
0.008058,flu,20201018
0.013380000000000001,flu,20201019
0.009154,flu,20201020
0.010584,flu,20201021
