Percent,Indicator,Date
0.00079,covid,20200501
0.0015609999999999999,covid,20200502
0.001016,covid,20200503
0.011505,covid,20200504
0.008237999999999999,covid,20200505
0.001168,covid,20200506
0.0032020000000000004,covid,20200507
0.006271,covid,20200508
0.002106,covid,20200509
0.003256,covid,20200510
0.008947,covid,20200511
0.004984000000000001,covid,20200512
0.0008089999999999999,covid,20200513
0.00037,covid,20200514
0.004431,covid,20200515
0.006829000000000001,covid,20200516
0.006339,covid,20200517
0.000452,covid,20200518
0.003897,covid,20200519
0.0,covid,20200520
0.003597,covid,20200521
0.019941999999999998,covid,20200522
0.003953,covid,20200523
0.0015019999999999999,covid,20200524
0.005566,covid,20200525
0.0034479999999999997,covid,20200526
0.00048300000000000003,covid,20200527
0.0,covid,20200528
0.0037990000000000003,covid,20200529
0.0023420000000000003,covid,20200530
0.003711,covid,20200531
0.001768,covid,20200601
0.000674,covid,20200602
0.0011220000000000002,covid,20200603
0.003832,covid,20200604
0.00155,covid,20200605
0.003406,covid,20200606
0.001979,covid,20200607
0.0061070000000000004,covid,20200608
0.003038,covid,20200609
0.0077,covid,20200610
0.01204,covid,20200611
0.005589,covid,20200612
0.004218,covid,20200613
0.000989,covid,20200614
0.003237,covid,20200615
0.00215,covid,20200616
0.0023079999999999997,covid,20200617
0.002315,covid,20200618
0.010213,covid,20200619
0.003329,covid,20200620
0.0009570000000000001,covid,20200621
0.0025670000000000003,covid,20200622
0.004437,covid,20200623
0.004006,covid,20200624
0.007723000000000001,covid,20200625
0.008620000000000001,covid,20200626
0.004915999999999999,covid,20200627
0.004177,covid,20200628
0.003175,covid,20200629
0.010159999999999999,covid,20200630
0.00583,covid,20200701
0.004903,covid,20200702
0.009032,covid,20200703
0.00193,covid,20200704
0.002548,covid,20200705
0.0031260000000000003,covid,20200706
0.0007160000000000001,covid,20200707
0.007309,covid,20200708
0.007863,covid,20200709
0.005861,covid,20200710
0.003469,covid,20200711
0.002764,covid,20200712
0.002879,covid,20200713
0.00372,covid,20200714
0.000611,covid,20200715
0.0048119999999999994,covid,20200716
0.0043549999999999995,covid,20200717
0.0048590000000000005,covid,20200718
0.001358,covid,20200719
0.001057,covid,20200720
0.002059,covid,20200721
0.004358,covid,20200722
0.002175,covid,20200723
0.003914,covid,20200724
0.004811,covid,20200725
0.0,covid,20200726
0.00040899999999999997,covid,20200727
0.000503,covid,20200728
0.00279,covid,20200729
0.001221,covid,20200730
0.005765999999999999,covid,20200731
0.004451,covid,20200801
0.001104,covid,20200802
0.0,covid,20200803
0.000767,covid,20200804
0.004174000000000001,covid,20200805
0.001152,covid,20200806
0.001092,covid,20200807
0.001702,covid,20200808
0.0033909999999999995,covid,20200809
0.0,covid,20200810
0.0037770000000000004,covid,20200811
0.004489,covid,20200812
0.004854,covid,20200813
0.00548,covid,20200814
0.001929,covid,20200815
0.0024530000000000003,covid,20200816
0.002168,covid,20200817
0.005014,covid,20200818
0.00264,covid,20200819
0.001015,covid,20200820
0.0,covid,20200821
0.00642,covid,20200822
0.003949,covid,20200823
0.001067,covid,20200824
0.0,covid,20200825
0.006259000000000001,covid,20200826
0.0,covid,20200827
0.0009710000000000001,covid,20200828
0.004215999999999999,covid,20200829
0.006603,covid,20200830
0.001583,covid,20200831
0.0019579999999999997,covid,20200901
0.014166,covid,20200902
0.002093,covid,20200903
0.008987,covid,20200904
0.009337,covid,20200905
0.007412,covid,20200906
0.002241,covid,20200907
0.016981,covid,20200908
0.004703,covid,20200909
0.016909,covid,20200910
0.01647,covid,20200911
0.003175,covid,20200912
0.005834000000000001,covid,20200913
0.004804999999999999,covid,20200914
0.005423,covid,20200915
0.001018,covid,20200916
0.011496,covid,20200917
0.001315,covid,20200918
0.002771,covid,20200919
0.014459,covid,20200920
0.010908,covid,20200921
0.005189,covid,20200922
0.004925,covid,20200923
0.008314,covid,20200924
0.006071,covid,20200925
0.002023,covid,20200926
0.006439,covid,20200927
0.00571,covid,20200928
0.005561,covid,20200929
0.0019309999999999998,covid,20200930
0.0019579999999999997,covid,20200901
0.014166,covid,20200902
0.002093,covid,20200903
0.008987,covid,20200904
0.009337,covid,20200905
0.007412,covid,20200906
0.002241,covid,20200907
0.016981,covid,20200908
0.004703,covid,20200909
0.0042710000000000005,covid,20201010
0.004186,covid,20201011
0.003,covid,20201012
0.011636,covid,20201013
0.0033450000000000003,covid,20201014
0.009078,covid,20201015
0.00827,covid,20201016
0.003732,covid,20201017
0.012358,covid,20201018
0.007509,covid,20201019
0.002459,covid,20201020
0.007232,covid,20201021
0.0035789999999999997,covid,20201022
0.015409,covid,20201023
0.007144,covid,20201024
0.00755,covid,20201025
0.013909999999999999,covid,20201026
0.006359,covid,20201027
0.005559000000000001,covid,20201028
0.010417000000000001,covid,20201029
0.038973,covid,20201030
0.013479,covid,20201031
0.007181999999999999,covid,20201001
0.003665,covid,20201002
0.002836,covid,20201003
0.001003,covid,20201004
0.004839,covid,20201005
0.002633,covid,20201006
0.012567,covid,20201007
0.005520000000000001,covid,20201008
0.003249,covid,20201009
0.010397,covid,20201110
0.009977,covid,20201111
0.020176,covid,20201112
0.0035,covid,20201113
0.006973,covid,20201114
0.004265,covid,20201115
0.008856000000000001,covid,20201116
0.007451,covid,20201117
0.015685,covid,20201118
0.013566,covid,20201119
0.0031899999999999997,covid,20201120
0.00792,covid,20201121
0.008154999999999999,covid,20201122
0.00427,covid,20201123
0.017013999999999998,covid,20201124
0.011893,covid,20201125
0.017578,covid,20201126
0.012461,covid,20201127
0.016404,covid,20201128
0.008342,covid,20201129
0.015437000000000001,covid,20201130
0.005806,covid,20201101
0.023515,covid,20201102
0.011464,covid,20201103
0.004286,covid,20201104
0.018154,covid,20201105
0.0054789999999999995,covid,20201106
0.010596,covid,20201107
0.014862,covid,20201108
0.009278,covid,20201109
0.007585,covid,20201210
0.007178,covid,20201211
0.023478,covid,20201212
0.011346,covid,20201213
0.006837,covid,20201214
0.006592,covid,20201215
0.006157,covid,20201216
0.014636000000000001,covid,20201217
0.015188,covid,20201218
0.010737,covid,20201219
0.006211,covid,20201220
0.003821,covid,20201221
0.007618000000000001,covid,20201222
0.009824,covid,20201223
0.018082,covid,20201224
0.005174,covid,20201225
0.008531,covid,20201226
0.014261000000000001,covid,20201227
0.006181,covid,20201228
0.011747,covid,20201229
0.010320000000000001,covid,20201230
0.002999,covid,20201231
0.002049,covid,20210101
0.009587,covid,20210102
0.0038420000000000004,covid,20210103
0.011411,covid,20210104
0.017531,covid,20210105
0.011667,covid,20210106
0.0050149999999999995,covid,20210107
0.009812999999999999,covid,20210108
0.0041259999999999995,covid,20210109
