percent_cli,cli_se,percent_cli_unw,cli_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.003837,0.002489,0.004337,0.001935,1153.0,Belgium,BEL,BEL,20200725
0.062151,0.012131,0.071161,0.006423,1602.0,Bolivia,BOL,BOL,20200725
0.054691,0.019693,0.024876,0.010985,201.0,Bosnia and Herzegovina,BIH,BIH,20200725
0.022121,0.001663,0.021085,0.00124,13422.0,Brazil,BRA,BRA,20200725
0.012536,0.007004,0.011173,0.004536,537.0,Bulgaria,BGR,BGR,20200725
0.00417,0.001851,0.003398,0.001199,2354.0,Canada,CAN,CAN,20200725
0.011536,0.00319,0.009387,0.002266,1811.0,Chile,CHL,CHL,20200725
0.021512,0.003285,0.022021,0.002296,4087.0,Colombia,COL,COL,20200725
0.009205,0.004234,0.009615,0.002762,1248.0,Costa Rica,CRI,CRI,20200725
0.014478,0.012812,0.019108,0.010926,157.0,C̫te d'Ivoire,CIV,CIV,20200725
0.009424,0.006269,0.009158,0.004077,546.0,Croatia,HRV,HRV,20200725
0.006496,0.00287,0.005124,0.002086,1171.0,Czech Republic,CZE,CZE,20200725
0.00468,0.002108,0.003058,0.001366,1635.0,Denmark,DNK,DNK,20200725
0.032826,0.008051,0.033219,0.006065,873.0,Dominican Republic,DOM,DOM,20200725
0.038946,0.006258,0.03876,0.004713,1677.0,Ecuador,ECU,ECU,20200725
0.024271,0.00597,0.015404,0.00312,1558.0,Egypt,EGY,EGY,20200725
0.052702,0.011325,0.057171,0.007227,1032.0,El Salvador,SLV,SLV,20200725
0.001358,0.001627,0.002491,0.001759,803.0,Finland,FIN,FIN,20200725
0.008177,0.001694,0.007415,0.001267,4585.0,France,FRA,FRA,20200725
0.004683,0.001466,0.005257,0.001118,4185.0,Germany,DEU,DEU,20200725
0.01541,0.009033,0.019672,0.007952,305.0,Ghana,GHA,GHA,20200725
0.008186,0.004171,0.004162,0.002077,961.0,Greece,GRC,GRC,20200725
0.032201,0.008372,0.036644,0.005835,1037.0,Guatemala,GTM,GTM,20200725
0.04113,0.010937,0.047244,0.008419,635.0,Honduras,HND,HND,20200725
0.015688,0.00555,0.008979,0.00316,891.0,Hong Kong,HKG,HKG,20200725
0.01308,0.003492,0.003197,0.001427,1564.0,Hungary,HUN,HUN,20200725
0.009401,0.001408,0.010228,0.001097,8408.0,India,IND,IND,20200725
0.03035,0.004106,0.023127,0.002793,2897.0,Indonesia,IDN,IDN,20200725
0.030246,0.009019,0.030272,0.005443,991.0,Iraq,IRQ,IRQ,20200725
0.004206,0.002903,0.004619,0.002304,866.0,Ireland,IRL,IRL,20200725
0.006806,0.003387,0.005174,0.00195,1353.0,Israel,ISR,ISR,20200725
0.001463,0.000741,0.002257,0.000651,5316.0,Italy,ITA,ITA,20200725
0.003816,0.000903,0.004443,0.00064,10803.0,Japan,JPN,JPN,20200725
0.007862,0.006097,0.007952,0.00396,503.0,Jordan,JOR,JOR,20200725
0.059757,0.013697,0.045089,0.008327,621.0,Kazakhstan,KAZ,KAZ,20200725
0.024742,0.007408,0.034121,0.006576,762.0,Kenya,KEN,KEN,20200725
0.002329,0.005498,0.006211,0.006192,161.0,Kuwait,KWT,KWT,20200725
0.026533,0.01239,0.027027,0.010884,222.0,Kyrgyzstan,KGZ,KGZ,20200725
0.002907,0.003808,0.003623,0.003617,276.0,Lebanon,LBN,LBN,20200725
0.022388,0.009837,0.012953,0.005755,386.0,Libya,LBY,LBY,20200725
0.006177,0.002874,0.005246,0.00185,1525.0,Malaysia,MYS,MYS,20200725
0.024037,0.002071,0.023449,0.001387,11898.0,Mexico,MEX,MEX,20200725
0.0,0.0,0.0,0.0,245.0,Moldova,MDA,MDA,20200725
0.019599,0.008852,0.014,0.005254,500.0,Morocco,MAR,MAR,20200725
0.037353,0.0218,0.037383,0.018339,107.0,Mozambique,MOZ,MOZ,20200725
0.015545,0.008072,0.021108,0.007384,379.0,Myanmar,MMR,MMR,20200725
0.010974,0.00763,0.004107,0.002898,487.0,Nepal,NPL,NPL,20200725
0.004186,0.00157,0.003415,0.001288,2050.0,Netherlands,NLD,NLD,20200725
0.013698,0.008038,0.011667,0.004384,600.0,New Zealand,NZL,NZL,20200725
0.026044,0.007697,0.031423,0.007501,541.0,Nicaragua,NIC,NIC,20200725
0.032254,0.009188,0.037552,0.00709,719.0,Nigeria,NGA,NGA,20200725
0.010079,0.003576,0.008563,0.002842,1051.0,Norway,NOR,NOR,20200725
0.027597,0.007016,0.027187,0.005591,846.0,Pakistan,PAK,PAK,20200725
0.040032,0.01604,0.032129,0.011175,249.0,Palestine,PSE,PSE,20200725
0.007183,0.00418,0.010101,0.004494,495.0,Panama,PAN,PAN,20200725
0.024377,0.010537,0.022075,0.006903,453.0,Paraguay,PRY,PRY,20200725
0.042692,0.005652,0.049394,0.004592,2227.0,Peru,PER,PER,20200725
0.006616,0.00259,0.007566,0.001828,2247.0,Philippines,PHL,PHL,20200725
0.00657,0.002208,0.007741,0.00187,2196.0,Poland,POL,POL,20200725
0.001307,0.001082,0.002054,0.001026,1947.0,Portugal,PRT,PRT,20200725
0.0108,0.004404,0.007865,0.002961,890.0,"Puerto Rico, U.S.",PRI,PRI,20200725
0.0,0.0,0.0,0.0,123.0,Qatar,QAT,QAT,20200725
0.002696,0.001386,0.00271,0.001023,2583.0,Romania,ROU,ROU,20200725
0.022963,0.005217,0.017937,0.003359,1561.0,Russia,RUS,RUS,20200725
0.016073,0.007987,0.020906,0.005972,574.0,Saudi Arabia,SAU,SAU,20200725
0.006183,0.00383,0.008883,0.003343,788.0,Serbia,SRB,SRB,20200725
0.0,0.0,0.0,0.0,309.0,Singapore,SGP,SGP,20200725
0.0,0.0,0.0,0.0,446.0,Slovakia,SVK,SVK,20200725
0.006287,0.006441,0.005102,0.005089,196.0,Slovenia,SVN,SVN,20200725
0.048202,0.006083,0.03926,0.004599,1783.0,South Africa,ZAF,ZAF,20200725
0.004932,0.003279,0.007444,0.003028,806.0,South Korea,KOR,KOR,20200725
0.002946,0.001185,0.003462,0.000959,3755.0,Spain,ESP,ESP,20200725
0.006249,0.007275,0.009709,0.006832,206.0,Sri Lanka,LKA,LKA,20200725
0.041944,0.015249,0.037288,0.011031,295.0,Sudan,SDN,SDN,20200725
0.005774,0.002117,0.006904,0.001622,2607.0,Sweden,SWE,SWE,20200725
0.004811,0.00272,0.004872,0.00243,821.0,Switzerland,CHE,CHE,20200725
0.001596,0.00131,0.002749,0.001121,2183.0,Taiwan,TWN,TWN,20200725
0.010533,0.003125,0.008629,0.002084,1970.0,Thailand,THA,THA,20200725
0.016,0.012144,0.026471,0.008706,340.0,Tunisia,TUN,TUN,20200725
0.007126,0.002486,0.009013,0.002006,2219.0,Turkey,TUR,TUR,20200725
0.005082,0.002366,0.008838,0.001967,2263.0,Ukraine,UKR,UKR,20200725
0.0,0.0,0.0,0.0,451.0,United Arab Emirates,ARE,ARE,20200725
0.009007,0.002241,0.006243,0.001556,2563.0,United Kingdom,GBR,GBR,20200725
0.007609,0.000506,0.006511,0.000422,60626.0,United States of America,USA,USA,20200725
0.005339,0.002993,0.007743,0.002915,904.0,Uruguay,URY,URY,20200725
0.03664,0.015879,0.042945,0.015879,163.0,Uzbekistan,UZB,UZB,20200725
0.025581,0.006033,0.026606,0.004874,1090.0,Venezuela,VEN,VEN,20200725
0.004402,0.002221,0.00368,0.00106,3261.0,Vietnam,VNM,VNM,20200725
0.104438,0.030957,0.112903,0.023205,186.0,Afghanistan,AFG,AFG,20200726
0.06344,0.026249,0.046243,0.015967,173.0,Albania,ALB,ALB,20200726
0.024599,0.007453,0.029505,0.005493,949.0,Algeria,DZA,DZA,20200726
0.016847,0.01475,0.016807,0.011784,119.0,Angola,AGO,AGO,20200726
0.009064,0.001973,0.009121,0.001513,3947.0,Argentina,ARG,ARG,20200726
0.00803,0.002226,0.007819,0.001787,2430.0,Australia,AUS,AUS,20200726
0.000454,0.000979,0.001139,0.001138,878.0,Austria,AUT,AUT,20200726
0.007443,0.01215,0.013986,0.00982,143.0,Azerbaijan,AZE,AZE,20200726
0.02376,0.007947,0.02329,0.005754,687.0,Bangladesh,BGD,BGD,20200726
0.013576,0.00887,0.014451,0.006416,346.0,Belarus,BLR,BLR,20200726
0.000962,0.001101,0.001723,0.001217,1161.0,Belgium,BEL,BEL,20200726
0.071317,0.008982,0.068111,0.006269,1615.0,Bolivia,BOL,BOL,20200726
0.001353,0.003545,0.00495,0.004938,202.0,Bosnia and Herzegovina,BIH,BIH,20200726
0.017552,0.001435,0.019363,0.001161,14099.0,Brazil,BRA,BRA,20200726
0.011075,0.006736,0.003559,0.002512,562.0,Bulgaria,BGR,BGR,20200726
0.035007,0.022738,0.026786,0.015256,112.0,Cambodia,KHM,KHM,20200726
0.020961,0.015696,0.036036,0.01769,111.0,Cameroon,CMR,CMR,20200726
0.002814,0.001333,0.002739,0.001034,2556.0,Canada,CAN,CAN,20200726
0.015288,0.00344,0.010695,0.002379,1870.0,Chile,CHL,CHL,20200726
0.021048,0.003108,0.020344,0.002197,4129.0,Colombia,COL,COL,20200726
0.005856,0.003033,0.007048,0.002341,1277.0,Costa Rica,CRI,CRI,20200726
0.0,0.0,0.0,0.0,138.0,C̫te d'Ivoire,CIV,CIV,20200726
0.008498,0.005375,0.00566,0.003259,530.0,Croatia,HRV,HRV,20200726
0.007058,0.002802,0.00625,0.002203,1280.0,Czech Republic,CZE,CZE,20200726
0.004591,0.0019,0.004005,0.001511,1748.0,Denmark,DNK,DNK,20200726
0.037508,0.007979,0.03432,0.006263,845.0,Dominican Republic,DOM,DOM,20200726
0.041511,0.006118,0.039474,0.004467,1900.0,Ecuador,ECU,ECU,20200726
0.017869,0.004958,0.012845,0.002854,1557.0,Egypt,EGY,EGY,20200726
0.0588,0.010579,0.062382,0.007435,1058.0,El Salvador,SLV,SLV,20200726
0.006225,0.003139,0.007255,0.002951,827.0,Finland,FIN,FIN,20200726
0.006667,0.001527,0.005631,0.001081,4795.0,France,FRA,FRA,20200726
0.003129,0.00118,0.00243,0.000732,4527.0,Germany,DEU,DEU,20200726
0.025895,0.010971,0.025974,0.009063,308.0,Ghana,GHA,GHA,20200726
0.001645,0.001722,0.00096,0.000959,1042.0,Greece,GRC,GRC,20200726
0.025473,0.007702,0.018555,0.004217,1024.0,Guatemala,GTM,GTM,20200726
0.041248,0.009855,0.038298,0.007228,705.0,Honduras,HND,HND,20200726
0.0,0.0,0.0,0.0,906.0,Hong Kong,HKG,HKG,20200726
0.0,0.0,0.0,0.0,1554.0,Hungary,HUN,HUN,20200726
0.011244,0.001557,0.012387,0.001207,8396.0,India,IND,IND,20200726
0.019213,0.003226,0.020041,0.002583,2944.0,Indonesia,IDN,IDN,20200726
0.02964,0.009472,0.040495,0.006611,889.0,Iraq,IRQ,IRQ,20200726
0.002302,0.002207,0.003341,0.001926,898.0,Ireland,IRL,IRL,20200726
0.004597,0.002353,0.003152,0.001574,1269.0,Israel,ISR,ISR,20200726
0.000433,0.000401,0.000917,0.00041,5450.0,Italy,ITA,ITA,20200726
0.00383,0.000908,0.003412,0.000568,10551.0,Japan,JPN,JPN,20200726
0.022314,0.010219,0.012685,0.005146,473.0,Jordan,JOR,JOR,20200726
0.045248,0.011467,0.037277,0.007627,617.0,Kazakhstan,KAZ,KAZ,20200726
0.02105,0.006623,0.02474,0.005605,768.0,Kenya,KEN,KEN,20200726
0.01281,0.013878,0.016667,0.011686,120.0,Kuwait,KWT,KWT,20200726
0.038033,0.01567,0.040724,0.013295,221.0,Kyrgyzstan,KGZ,KGZ,20200726
0.004894,0.005345,0.011396,0.005665,351.0,Lebanon,LBN,LBN,20200726
0.015997,0.008445,0.015666,0.006345,383.0,Libya,LBY,LBY,20200726
0.006538,0.002822,0.006884,0.002068,1598.0,Malaysia,MYS,MYS,20200726
0.024766,0.002093,0.023281,0.001382,11898.0,Mexico,MEX,MEX,20200726
0.0,0.0,0.0,0.0,215.0,Moldova,MDA,MDA,20200726
0.025542,0.009782,0.021236,0.006334,518.0,Morocco,MAR,MAR,20200726
0.010641,0.012153,0.018018,0.012625,111.0,Mozambique,MOZ,MOZ,20200726
0.024576,0.01052,0.025,0.008229,360.0,Myanmar,MMR,MMR,20200726
0.016849,0.009071,0.008299,0.004132,482.0,Nepal,NPL,NPL,20200726
0.004505,0.001638,0.003418,0.00129,2048.0,Netherlands,NLD,NLD,20200726
0.008357,0.004215,0.010676,0.004335,562.0,New Zealand,NZL,NZL,20200726
0.040627,0.009211,0.037037,0.008127,540.0,Nicaragua,NIC,NIC,20200726
0.044361,0.011019,0.041667,0.007447,720.0,Nigeria,NGA,NGA,20200726
0.008813,0.005632,0.007188,0.002532,1113.0,Norway,NOR,NOR,20200726
0.032811,0.007807,0.029304,0.005893,819.0,Pakistan,PAK,PAK,20200726
0.015213,0.010663,0.019139,0.009477,209.0,Palestine,PSE,PSE,20200726
0.012897,0.006447,0.013699,0.005554,438.0,Panama,PAN,PAN,20200726
0.017235,0.009325,0.014113,0.005296,496.0,Paraguay,PRY,PRY,20200726
0.049115,0.006079,0.043837,0.004265,2304.0,Peru,PER,PER,20200726
0.007749,0.002837,0.007699,0.001808,2338.0,Philippines,PHL,PHL,20200726
0.011161,0.002651,0.006472,0.001613,2472.0,Poland,POL,POL,20200726
0.002532,0.00203,0.002054,0.001026,1947.0,Portugal,PRT,PRT,20200726
0.009368,0.004728,0.011325,0.003561,883.0,"Puerto Rico, U.S.",PRI,PRI,20200726
0.00411,0.007825,0.006803,0.00678,147.0,Qatar,QAT,QAT,20200726
0.00418,0.001786,0.004398,0.001323,2501.0,Romania,ROU,ROU,20200726
0.023467,0.005184,0.017946,0.003302,1616.0,Russia,RUS,RUS,20200726
0.018338,0.007884,0.018587,0.005823,538.0,Saudi Arabia,SAU,SAU,20200726
0.008654,0.00448,0.011421,0.003785,788.0,Serbia,SRB,SRB,20200726
0.0,0.0,0.0,0.0,332.0,Singapore,SGP,SGP,20200726
0.009427,0.005465,0.009732,0.004842,411.0,Slovakia,SVK,SVK,20200726
0.0,0.0,0.0,0.0,221.0,Slovenia,SVN,SVN,20200726
0.035141,0.005012,0.032044,0.00414,1810.0,South Africa,ZAF,ZAF,20200726
0.006333,0.003687,0.006165,0.002749,811.0,South Korea,KOR,KOR,20200726
0.00292,0.001188,0.002221,0.000739,4053.0,Spain,ESP,ESP,20200726
0.0,0.0,0.0,0.0,204.0,Sri Lanka,LKA,LKA,20200726
0.046371,0.0184,0.04428,0.012496,271.0,Sudan,SDN,SDN,20200726
0.005757,0.001773,0.00695,0.001589,2734.0,Sweden,SWE,SWE,20200726
0.0,0.0,0.0,0.0,941.0,Switzerland,CHE,CHE,20200726
0.001717,0.001329,0.001669,0.000834,2396.0,Taiwan,TWN,TWN,20200726
0.008627,0.002767,0.010137,0.002255,1973.0,Thailand,THA,THA,20200726
0.047575,0.018663,0.028409,0.008855,352.0,Tunisia,TUN,TUN,20200726
0.008279,0.002561,0.007516,0.001718,2528.0,Turkey,TUR,TUR,20200726
0.007794,0.002783,0.008699,0.00189,2414.0,Ukraine,UKR,UKR,20200726
0.008494,0.006213,0.010121,0.004503,494.0,United Arab Emirates,ARE,ARE,20200726
0.007681,0.002097,0.007186,0.001643,2644.0,United Kingdom,GBR,GBR,20200726
0.006696,0.000444,0.00583,0.000382,63627.0,United States of America,USA,USA,20200726
0.009214,0.007861,0.00547,0.00244,914.0,Uruguay,URY,URY,20200726
0.064268,0.02182,0.068966,0.021043,145.0,Uzbekistan,UZB,UZB,20200726
0.01883,0.005318,0.024457,0.004649,1104.0,Venezuela,VEN,VEN,20200726
0.010869,0.003108,0.004611,0.001084,3904.0,Vietnam,VNM,VNM,20200726
0.08578,0.025926,0.093264,0.020932,193.0,Afghanistan,AFG,AFG,20200727
0.063742,0.030841,0.026042,0.011494,192.0,Albania,ALB,ALB,20200727
0.034596,0.008622,0.030601,0.005694,915.0,Algeria,DZA,DZA,20200727
0.002024,0.004633,0.015385,0.010795,130.0,Angola,AGO,AGO,20200727
0.0064,0.001578,0.006449,0.001237,4187.0,Argentina,ARG,ARG,20200727
0.007219,0.010153,0.009901,0.009852,101.0,Armenia,ARM,ARM,20200727
0.006846,0.001991,0.006427,0.001654,2334.0,Australia,AUS,AUS,20200727
0.000905,0.001382,0.002367,0.001672,845.0,Austria,AUT,AUT,20200727
0.037688,0.020296,0.007463,0.007435,134.0,Azerbaijan,AZE,AZE,20200727
0.047899,0.01031,0.035971,0.006448,834.0,Bangladesh,BGD,BGD,20200727
0.021237,0.009533,0.024259,0.007988,371.0,Belarus,BLR,BLR,20200727
0.00302,0.002047,0.004484,0.002001,1115.0,Belgium,BEL,BEL,20200727
0.061129,0.008838,0.069353,0.006529,1514.0,Bolivia,BOL,BOL,20200727
0.015098,0.012145,0.015544,0.008904,193.0,Bosnia and Herzegovina,BIH,BIH,20200727
0.018709,0.001473,0.019171,0.001115,15127.0,Brazil,BRA,BRA,20200727
0.016185,0.007067,0.00349,0.002464,573.0,Bulgaria,BGR,BGR,20200727
0.062191,0.024941,0.059406,0.023521,101.0,Cameroon,CMR,CMR,20200727
0.011426,0.002928,0.003968,0.001252,2520.0,Canada,CAN,CAN,20200727
0.005292,0.002057,0.004986,0.001658,1805.0,Chile,CHL,CHL,20200727
0.03062,0.003727,0.023572,0.002365,4115.0,Colombia,COL,COL,20200727
0.010762,0.004186,0.008821,0.002648,1247.0,Costa Rica,CRI,CRI,20200727
0.019086,0.013786,0.033333,0.014657,150.0,C̫te d'Ivoire,CIV,CIV,20200727
0.002031,0.002792,0.003906,0.002757,512.0,Croatia,HRV,HRV,20200727
0.001275,0.001249,0.001614,0.00114,1239.0,Czech Republic,CZE,CZE,20200727
0.004798,0.002059,0.005187,0.001725,1735.0,Denmark,DNK,DNK,20200727
0.033669,0.007244,0.038717,0.006416,904.0,Dominican Republic,DOM,DOM,20200727
0.047321,0.006636,0.040083,0.004475,1921.0,Ecuador,ECU,ECU,20200727
0.019264,0.00508,0.020619,0.003607,1552.0,Egypt,EGY,EGY,20200727
0.058051,0.01003,0.061638,0.007294,1087.0,El Salvador,SLV,SLV,20200727
0.005679,0.003089,0.004505,0.002247,888.0,Finland,FIN,FIN,20200727
0.008526,0.001728,0.008362,0.001333,4664.0,France,FRA,FRA,20200727
0.005658,0.001617,0.006263,0.00118,4471.0,Germany,DEU,DEU,20200727
0.024698,0.010778,0.021944,0.008202,319.0,Ghana,GHA,GHA,20200727
0.007926,0.004108,0.00203,0.001434,985.0,Greece,GRC,GRC,20200727
0.023779,0.007576,0.028628,0.005239,1013.0,Guatemala,GTM,GTM,20200727
0.047091,0.011325,0.040541,0.007642,666.0,Honduras,HND,HND,20200727
0.00211,0.00206,0.001129,0.001128,886.0,Hong Kong,HKG,HKG,20200727
0.003077,0.001579,0.002548,0.001272,1570.0,Hungary,HUN,HUN,20200727
0.010796,0.00156,0.01115,0.001189,7803.0,India,IND,IND,20200727
0.016052,0.002915,0.018388,0.002457,2991.0,Indonesia,IDN,IDN,20200727
0.022526,0.008765,0.024648,0.005312,852.0,Iraq,IRQ,IRQ,20200727
0.0,0.0,0.0,0.0,918.0,Ireland,IRL,IRL,20200727
0.010808,0.003397,0.004702,0.001915,1276.0,Israel,ISR,ISR,20200727
0.00186,0.000804,0.001742,0.00058,5165.0,Italy,ITA,ITA,20200727
0.006835,0.001255,0.00511,0.000736,9394.0,Japan,JPN,JPN,20200727
0.005601,0.005348,0.00611,0.003517,491.0,Jordan,JOR,JOR,20200727
0.036203,0.010442,0.04023,0.0086,522.0,Kazakhstan,KAZ,KAZ,20200727
0.03138,0.008199,0.02875,0.005908,800.0,Kenya,KEN,KEN,20200727
0.0,0.0,0.0,0.0,123.0,Kuwait,KWT,KWT,20200727
0.065446,0.020274,0.072727,0.017508,220.0,Kyrgyzstan,KGZ,KGZ,20200727
0.004145,0.005093,0.007722,0.005439,259.0,Lebanon,LBN,LBN,20200727
0.00423,0.004025,0.007752,0.004458,387.0,Libya,LBY,LBY,20200727
0.00891,0.00341,0.009053,0.002499,1436.0,Malaysia,MYS,MYS,20200727
0.023452,0.002076,0.022538,0.001354,12024.0,Mexico,MEX,MEX,20200727
0.003746,0.004542,0.004464,0.004454,224.0,Moldova,MDA,MDA,20200727
0.009903,0.006317,0.016913,0.005929,473.0,Morocco,MAR,MAR,20200727
0.004612,0.006798,0.008065,0.008032,124.0,Mozambique,MOZ,MOZ,20200727
0.010226,0.006634,0.015,0.006078,400.0,Myanmar,MMR,MMR,20200727
0.007072,0.006058,0.012963,0.004868,540.0,Nepal,NPL,NPL,20200727
0.004458,0.001617,0.003758,0.001326,2129.0,Netherlands,NLD,NLD,20200727
0.004116,0.00279,0.004724,0.002721,635.0,New Zealand,NZL,NZL,20200727
0.039397,0.0089,0.041588,0.00868,529.0,Nicaragua,NIC,NIC,20200727
0.066224,0.012578,0.052764,0.007924,796.0,Nigeria,NGA,NGA,20200727
0.007874,0.002987,0.005963,0.002247,1174.0,Norway,NOR,NOR,20200727
0.027516,0.007306,0.026455,0.005837,756.0,Pakistan,PAK,PAK,20200727
0.011181,0.009224,0.010526,0.007404,190.0,Palestine,PSE,PSE,20200727
0.030256,0.010234,0.030806,0.008411,422.0,Panama,PAN,PAN,20200727
0.005482,0.005119,0.008869,0.004415,451.0,Paraguay,PRY,PRY,20200727
0.04555,0.006113,0.048923,0.00457,2228.0,Peru,PER,PER,20200727
0.005468,0.002371,0.006873,0.001712,2328.0,Philippines,PHL,PHL,20200727
0.005616,0.00196,0.005471,0.001513,2376.0,Poland,POL,POL,20200727
0.001334,0.001174,0.001556,0.000898,1928.0,Portugal,PRT,PRT,20200727
0.006848,0.003401,0.008511,0.002996,940.0,"Puerto Rico, U.S.",PRI,PRI,20200727
0.029502,0.017611,0.009174,0.009132,109.0,Qatar,QAT,QAT,20200727
0.006532,0.002259,0.005484,0.001462,2553.0,Romania,ROU,ROU,20200727
0.017828,0.004541,0.016656,0.003179,1621.0,Russia,RUS,RUS,20200727
0.023805,0.00908,0.019342,0.006057,517.0,Saudi Arabia,SAU,SAU,20200727
0.013185,0.005272,0.014706,0.004401,748.0,Serbia,SRB,SRB,20200727
0.005709,0.006321,0.011673,0.0067,257.0,Singapore,SGP,SGP,20200727
0.009228,0.005536,0.00939,0.004673,426.0,Slovakia,SVK,SVK,20200727
0.0,0.0,0.0,0.0,242.0,Slovenia,SVN,SVN,20200727
0.040827,0.005546,0.034103,0.004257,1818.0,South Africa,ZAF,ZAF,20200727
0.002016,0.002171,0.004673,0.002331,856.0,South Korea,KOR,KOR,20200727
0.003458,0.001269,0.002993,0.000863,4009.0,Spain,ESP,ESP,20200727
0.0,0.0,0.0,0.0,206.0,Sri Lanka,LKA,LKA,20200727
0.036295,0.014033,0.033058,0.011493,242.0,Sudan,SDN,SDN,20200727
0.012095,0.002615,0.010939,0.00202,2651.0,Sweden,SWE,SWE,20200727
0.000409,0.000787,0.001098,0.001097,911.0,Switzerland,CHE,CHE,20200727
0.005263,0.002346,0.002264,0.001012,2208.0,Taiwan,TWN,TWN,20200727
0.00365,0.001838,0.005306,0.001596,2073.0,Thailand,THA,THA,20200727
0.008961,0.009171,0.016997,0.00688,353.0,Tunisia,TUN,TUN,20200727
0.007702,0.002551,0.008153,0.001816,2453.0,Turkey,TUR,TUR,20200727
0.009537,0.003102,0.009772,0.001985,2456.0,Ukraine,UKR,UKR,20200727
0.0,0.0,0.0,0.0,459.0,United Arab Emirates,ARE,ARE,20200727
0.006652,0.001914,0.007778,0.001691,2700.0,United Kingdom,GBR,GBR,20200727
0.006991,0.000452,0.00603,0.000418,62803.0,United States of America,USA,USA,20200727
0.002858,0.002298,0.005568,0.002483,898.0,Uruguay,URY,URY,20200727
0.052786,0.019459,0.062147,0.018146,177.0,Uzbekistan,UZB,UZB,20200727
0.021343,0.005302,0.019658,0.004059,1170.0,Venezuela,VEN,VEN,20200727
0.006714,0.002217,0.006442,0.001172,4657.0,Vietnam,VNM,VNM,20200727
0.101918,0.029706,0.07027,0.018792,185.0,Afghanistan,AFG,AFG,20200728
0.002156,0.004963,0.004717,0.004706,212.0,Albania,ALB,ALB,20200728
0.04447,0.009685,0.035556,0.006173,900.0,Algeria,DZA,DZA,20200728
0.019098,0.012869,0.025974,0.012817,154.0,Angola,AGO,AGO,20200728
0.005938,0.001584,0.006303,0.001232,4125.0,Argentina,ARG,ARG,20200728
0.012382,0.002807,0.009206,0.002,2281.0,Australia,AUS,AUS,20200728
0.006456,0.003492,0.005855,0.002611,854.0,Austria,AUT,AUT,20200728
0.019966,0.017071,0.016807,0.011784,119.0,Azerbaijan,AZE,AZE,20200728
0.032522,0.008523,0.029162,0.005865,823.0,Bangladesh,BGD,BGD,20200728
0.02488,0.011467,0.031915,0.009065,376.0,Belarus,BLR,BLR,20200728
0.004023,0.00228,0.004525,0.002019,1105.0,Belgium,BEL,BEL,20200728
0.063535,0.008833,0.065173,0.006431,1473.0,Bolivia,BOL,BOL,20200728
0.0043,0.006756,0.004902,0.00489,204.0,Bosnia and Herzegovina,BIH,BIH,20200728
0.017718,0.001385,0.018606,0.001086,15479.0,Brazil,BRA,BRA,20200728
0.009291,0.005488,0.006024,0.003468,498.0,Bulgaria,BGR,BGR,20200728
0.010685,0.00288,0.003632,0.001208,2478.0,Canada,CAN,CAN,20200728
0.007673,0.002463,0.007923,0.002109,1767.0,Chile,CHL,CHL,20200728
0.025896,0.003396,0.021671,0.002259,4153.0,Colombia,COL,COL,20200728
0.008547,0.003566,0.012458,0.003197,1204.0,Costa Rica,CRI,CRI,20200728
0.015344,0.011982,0.019108,0.010926,157.0,C̫te d'Ivoire,CIV,CIV,20200728
0.004978,0.004258,0.005607,0.003228,535.0,Croatia,HRV,HRV,20200728
0.005675,0.00264,0.005795,0.002184,1208.0,Czech Republic,CZE,CZE,20200728
0.0062,0.002202,0.006197,0.001863,1775.0,Denmark,DNK,DNK,20200728
0.032834,0.006949,0.037037,0.006233,918.0,Dominican Republic,DOM,DOM,20200728
0.038286,0.005929,0.0388,0.004392,1933.0,Ecuador,ECU,ECU,20200728
0.027997,0.006444,0.019431,0.003636,1441.0,Egypt,EGY,EGY,20200728
0.056317,0.009221,0.062557,0.007345,1087.0,El Salvador,SLV,SLV,20200728
0.00486,0.002747,0.007447,0.002804,940.0,Finland,FIN,FIN,20200728
0.005194,0.001333,0.005887,0.001109,4756.0,France,FRA,FRA,20200728
0.00696,0.001772,0.004304,0.000985,4415.0,Germany,DEU,DEU,20200728
0.011486,0.007797,0.013699,0.006802,292.0,Ghana,GHA,GHA,20200728
0.000966,0.0013,0.001795,0.001268,1114.0,Greece,GRC,GRC,20200728
0.021035,0.007003,0.029791,0.005358,1007.0,Guatemala,GTM,GTM,20200728
0.04132,0.010246,0.043609,0.007919,665.0,Honduras,HND,HND,20200728
0.002361,0.002329,0.003654,0.002106,821.0,Hong Kong,HKG,HKG,20200728
0.002005,0.001227,0.001893,0.001092,1585.0,Hungary,HUN,HUN,20200728
0.014227,0.001743,0.013524,0.001305,7838.0,India,IND,IND,20200728
0.025457,0.003636,0.022682,0.002699,3042.0,Indonesia,IDN,IDN,20200728
0.033736,0.010112,0.037383,0.006484,856.0,Iraq,IRQ,IRQ,20200728
0.0009,0.001224,0.002331,0.001646,858.0,Ireland,IRL,IRL,20200728
0.020333,0.006234,0.005843,0.002202,1198.0,Israel,ISR,ISR,20200728
0.001274,0.000689,0.00154,0.000544,5196.0,Italy,ITA,ITA,20200728
0.005897,0.001187,0.005313,0.000749,9411.0,Japan,JPN,JPN,20200728
0.006437,0.00492,0.010246,0.004559,488.0,Jordan,JOR,JOR,20200728
0.031757,0.009534,0.040968,0.008554,537.0,Kazakhstan,KAZ,KAZ,20200728
